exchange,instrumenttype,name,segment,symbol,symboltoken
NSE,,990CCSP27,NSE,990CCSP27-N0,757129
NSE,,AAFS29,NSE,AAFS29-N0,757140
NSE,,677KL37,NSE,677KL37-SG,757386
NSE,,182D041225,NSE,182D041225-TB,757402
NSE,,72959ABC28,NSE,72959ABC28-N0,757415
NSE,,778ABSL35,NSE,778ABSL35-N0,757453
NSE,,842SCL27,NSE,842SCL27-N3,757459
NSE,,SCL1825,NSE,SCL1825-N5,757461
NSE,,902SCL2030,NSE,902SCL2030-NG,757472
NSE,,SCODATUBES,NSE,SCODATUBES-EQ,757478
NSE,,SAHAJ,NSE,SAHAJ-SZ,757512
NSE,,730SICC28,NSE,730SICC28-N0,757531
NSE,,660RECL27,NSE,660RECL27-N0,757577
NSE,,MOALPHA50,NSE,MOALPHA50-EQ,757669
NSE,,711WB44,NSE,711WB44-SG,757713
NSE,,91D231025,NSE,91D231025-TB,757716
NSE,,182D220126,NSE,182D220126-TB,757717
NSE,,364D230726,NSE,364D230726-TB,757718
NSE,,760ABCL35,NSE,760ABCL35-N0,757723
NSE,,670GJ33,NSE,670GJ33-SG,757731
NSE,,749RCFL28,NSE,749RCFL28-N0,757761
NSE,,PROFX,NSE,PROFX-SM,757806
NSE,,MMEL,NSE,MMEL-SM,757810
NSE,,985CCSP27,NSE,985CCSP27-N0,757848
NSE,,EBGNG,NSE,EBGNG-EQ,757862
NSE,,895AEL27,NSE,895AEL27-N9,757869
NSE,,915AEL28,NSE,915AEL28-NC,757872
NSE,,9AEL30,NSE,9AEL30-NE,757874
NSE,,930AEL30,NSE,930AEL30-NF,757875
NSE,,91D161025,NSE,91D161025-TB,757907
NSE,,689GA35,NSE,689GA35-SG,757912
NSE,,652RL28,NSE,652RL28-N0,757917
NSE,,PASHUPATI,NSE,PASHUPATI-EQ,757955
NSE,,182D290126,NSE,182D290126-TB,757976
NSE,,75GFL28,NSE,75GFL28-N0,757980
NSE,,712MH47,NSE,712MH47-SG,757928
NSE,,658IRFC30,NSE,658IRFC30-N0,758167
NSE,,724CANF28,NSE,724CANF28-N0,758171
NSE,,677AP31,NSE,677AP31-SG,758201
NSE,,684JK31A,NSE,684JK31A-SG,758202
NSE,,JYOTIGLOBL,NSE,JYOTIGLOBL-SM,758221
NSE,,12VCCL27D,NSE,12VCCL27D-N0,758338
NSE,,RAYMONDREL,NSE,RAYMONDREL-EQ,758551
NSE,,745WB44A,NSE,745WB44A-SG,758581
NSE,,LAXMICOT,NSE,LAXMICOT-EQ,6568
NSE,,SONATSOFTW,NSE,SONATSOFTW-EQ,6596
NSE,,GENUSPAPER,NSE,GENUSPAPER-EQ,6600
NSE,,91D201125,NSE,91D201125-TB,758587
NSE,,STEELCAS,NSE,STEELCAS-EQ,6803
NSE,,BIRLACABLE,NSE,BIRLACABLE-BE,6815
NSE,,GREENLAM,NSE,GREENLAM-EQ,6848
NSE,,MIRCELECTR,NSE,MIRCELECTR-BE,6853
NSE,,601GS2028,NSE,601GS2028-GS,6866
NSE,,691HP31,NSE,691HP31-SG,6879
NSE,,CIPLA,NSE,CIPLA-EQ,694
NSE,,828GS2027,NSE,828GS2027-GS,6921
NSE,,692AP41,NSE,692AP41-SG,6992
NSE,,897GS2030,NSE,897GS2030-GS,7011
NSE,,HEUBACHIND,NSE,HEUBACHIND-EQ,715
NSE,,SHIVALIK,NSE,SHIVALIK-EQ,7016
NSE,,83GS2042,NSE,83GS2042-GS,7034
NSE,,685GA31C,NSE,685GA31C-SG,7154
NSE,,694WB36,NSE,694WB36-SG,7160
NSE,,717GS2028,NSE,717GS2028-GS,7208
NSE,,675KA33,NSE,675KA33-SG,74
NSE,,SBIETFIT,NSE,SBIETFIT-EQ,740
NSE,,SETFNN50,NSE,SETFNN50-EQ,7353
NSE,,ALPHA,NSE,ALPHA-EQ,7412
NSE,,MONQ50,NSE,MONQ50-EQ,7422
NSE,,703HP31,NSE,703HP31-SG,7519
NSE,,702KA31,NSE,702KA31-SG,7524
NSE,,714PN36,NSE,714PN36-SG,7544
NSE,,687TS55,NSE,687TS55-SG,755857
NSE,,704NBFID35,NSE,704NBFID35-N0,755873
NSE,,875CIFL32,NSE,875CIFL32-N0,755879
NSE,,805ABCL28,NSE,805ABCL28-N5,755944
NSE,,81ABCL29,NSE,81ABCL29-NI,755957
NSE,,852MFL28,NSE,852MFL28-N0,755984
NSE,,762TCL30,NSE,762TCL30-N0,755990
NSE,,TINNARUBR,NSE,TINNARUBR-EQ,756020
NSE,,815ANN30,NSE,815ANN30-N0,756027
NSE,,18PVL29A,NSE,18PVL29A-N0,756037
NSE,,674UK35,NSE,674UK35-SG,756092
NSE,,677MH38,NSE,677MH38-SG,756095
NSE,,765TML28,NSE,765TML28-N0,756179
NSE,,679TN55,NSE,679TN55-SG,756709
NSE,,820MFL30,NSE,820MFL30-N0,756714
NSE,,668RJ35,NSE,668RJ35-SG,756788
NSE,,709TS59,NSE,709TS59-SG,756791
NSE,,684KL47,NSE,684KL47-SG,756815
NSE,,GROWWSLVR,NSE,GROWWSLVR-EQ,756827
NSE,,654TN31,NSE,654TN31-SG,756853
NSE,,683AP34,NSE,683AP34-SG,756857
NSE,,182D061125,NSE,182D061125-TB,756869
NSE,,686NHPCL37,NSE,686NHPCL37-N0,756905
NSE,,688ML35,NSE,688ML35-SG,756907
NSE,,676JK31,NSE,676JK31-SG,756908
NSE,,686NHPCL32,NSE,686NHPCL32-N0,756932
NSE,,SOLARAPP1,NSE,SOLARAPP1-E1,756939
NSE,,925PFL30,NSE,925PFL30-N0,756952
NSE,,651GJ33,NSE,651GJ33-SG,757019
NSE,,AONENIFTY,NSE,AONENIFTY-EQ,757096
NSE,,MOMGF,NSE,MOMGF-EQ,757099
NSE,,DCCL,NSE,DCCL-SM,757107
NSE,,738ABCL28,NSE,738ABCL28-N0,757148
NSE,,678AP37,NSE,678AP37-SG,757385
NSE,,692HP45,NSE,692HP45-SG,757393
NSE,,642JK31A,NSE,642JK31A-SG,757426
NSE,,665AP34,NSE,665AP34-SG,757428
NSE,,627PFCL27,NSE,627PFCL27-N0,757449
NSE,,SNXT30BEES,NSE,SNXT30BEES-EQ,757455
NSE,,SCL0182025,NSE,SCL0182025-NC,757468
NSE,,925SCL30,NSE,925SCL30-NF,757471
NSE,,910HFL35,NSE,910HFL35-N0,757487
NSE,,995SCL2035,NSE,995SCL2035-NM,757497
NSE,,705HR38,NSE,705HR38-SG,757549
NSE,,91D250925,NSE,91D250925-TB,757562
NSE,,945SCL29,NSE,945SCL29-N0,757612
NSE,,ARISINFRA,NSE,ARISINFRA-EQ,757614
NSE,,688BR35,NSE,688BR35-SG,757627
NSE,,IWARE,NSE,IWARE-ST,757644
NSE,,SAVY,NSE,SAVY-SM,757704
NSE,,686AS35,NSE,686AS35-SG,757733
NSE,,715MH45,NSE,715MH45-SG,757737
NSE,,715WB52,NSE,715WB52-SG,757742
NSE,,713KL58,NSE,713KL58-SG,757744
NSE,,RTL,NSE,RTL-SM,757777
NSE,,GROWWNET,NSE,GROWWNET-EQ,757814
NSE,,716OR50,NSE,716OR50-SG,757831
NSE,,668GS2040,NSE,668GS2040-GS,757847
NSE,,SPUNWEB,NSE,SPUNWEB-SM,757865
NSE,,182D150126,NSE,182D150126-TB,757908
NSE,,719PN49,NSE,719PN49-SG,757914
NSE,,709TS63,NSE,709TS63-SG,757924
NSE,,716MH50,NSE,716MH50-SG,757930
NSE,,613OR28,NSE,613OR28-SG,757931
NSE,,709TS60A,NSE,709TS60A-SG,757937
NSE,,714SDIL32,NSE,714SDIL32-N0,758161
NSE,,722BR40A,NSE,722BR40A-SG,758190
NSE,,721TS48,NSE,721TS48-SG,758195
NSE,,717RJ52,NSE,717RJ52-SG,758197
NSE,,716MH55,NSE,716MH55-SG,758199
NSE,,JAINIK,NSE,JAINIK-ST,758306
NSE,,743BR55,NSE,743BR55-SG,758410
NSE,,925SCL26E,NSE,925SCL26E-N1,25532
NSE,,965SCL26F,NSE,965SCL26F-N1,25534
NSE,,91D131125,NSE,91D131125-TB,758412
NSE,,ALLTIME,NSE,ALLTIME-EQ,758448
NSE,,925SCL26F,NSE,925SCL26F-N1,25537
NSE,,925SCL29C,NSE,925SCL29C-N1,25560
NSE,,1050SCL31A,NSE,1050SCL31A-N1,25564
NSE,,GFL26,NSE,GFL26-N0,25624
NSE,,JISLDVREQS,NSE,JISLDVREQS-EQ,25684
NSE,,71KL34,NSE,71KL34-SG,25702
NSE,,712GA35,NSE,712GA35-SG,25704
NSE,,878MUTF29,NSE,878MUTF29-N0,25742
NSE,,VIKASECO,NSE,VIKASECO-EQ,25756
NSE,,APLAPOLLO,NSE,APLAPOLLO-EQ,25780
NSE,,708UP32,NSE,708UP32-SG,25829
NSE,,708HP34,NSE,708HP34-SG,25830
NSE,,757LICH29,NSE,757LICH29-N0,25849
NSE,,711BR33B,NSE,711BR33B-SG,25883
NSE,,712GA34A,NSE,712GA34A-SG,25885
NSE,,364D231025,NSE,364D231025-TB,25889
NSE,,7875NIIF30,NSE,7875NIIF30-N0,25933
NSE,,715KL39,NSE,715KL39-SG,25960
NSE,,716TS47,NSE,716TS47-SG,25967
NSE,,MIDCPNIFTY,NSE,MIDCPNIFTY,26074
NSE,,716AP47,NSE,716AP47-SG,25966
NSE,,732IREDA29,NSE,732IREDA29-N0,25989
NSE,,PFIZER,NSE,PFIZER-EQ,2643
NSE,,CITI26A,NSE,CITI26A-N0,27043
NSE,,709RL39,NSE,709RL39-N0,27057
NSE,,713TS39,NSE,713TS39-SG,27115
NSE,,692GS2039,NSE,692GS2039-GS,27127
NSE,,709GS2074,NSE,709GS2074-GS,27170
NSE,,NTPCGREEN,NSE,NTPCGREEN-EQ,27176
NSE,,722UCL34,NSE,722UCL34-N0,27181
NSE,,71TN32A,NSE,71TN32A-SG,27186
NSE,,714TN34,NSE,714TN34-SG,27190
NSE,,717GA35,NSE,717GA35-SG,27197
NSE,,719MP38,NSE,719MP38-SG,27200
NSE,,716TN54A,NSE,716TN54A-SG,27207
NSE,,EIEL,NSE,EIEL-EQ,27213
NSE,,737IREDA31,NSE,737IREDA31-N0,27226
NSE,,ITTL,NSE,ITTL-ST,27266
NSE,,892CIFL34,NSE,892CIFL34-N0,27292
NSE,,710JK44,NSE,710JK44-SG,27317
NSE,,713BR34B,NSE,713BR34B-SG,27319
NSE,,719LT34,NSE,719LT34-N0,27376
NSE,,706CG29,NSE,706CG29-SG,2740
NSE,,818TPL27,NSE,818TPL27-N0,27396
NSE,,935TSI29,NSE,935TSI29-N0,27408
NSE,,935TSI32,NSE,935TSI32-N0,27431
NSE,,AUROPHARMA,NSE,AUROPHARMA-EQ,275
NSE,,719KA39,NSE,719KA39-SG,2768
NSE,,JUBLINGREA,NSE,JUBLINGREA-EQ,2783
NSE,,EASEMYTRIP,NSE,EASEMYTRIP-EQ,2792
NSE,,CHEMFAB,NSE,CHEMFAB-EQ,2799
NSE,,775SFL26,NSE,775SFL26-N0,27928
NSE,,VMM,NSE,VMM-EQ,27969
NSE,,712BR34,NSE,712BR34-SG,28213
NSE,,713WB40,NSE,713WB40-SG,28250
NSE,,RANEHOLDIN,NSE,RANEHOLDIN-EQ,2844
NSE,,720NHB31,NSE,720NHB31-N0,28493
NSE,,748SIDBI29,NSE,748SIDBI29-N0,28795
NSE,,SANATHAN,NSE,SANATHAN-EQ,28805
NSE,,715MN39A,NSE,715MN39A-SG,28821
NSE,,715NL34,NSE,715NL34-SG,28822
NSE,,IHF261224,NSE,IHF261224-N1,28861
NSE,,925IHFL29,NSE,925IHFL29-N1,28872
NSE,,925SCL26W,NSE,925SCL26W-N1,28901
NSE,,902SCL27Q,NSE,902SCL27Q-N1,28920
NSE,,1050SCL31T,NSE,1050SCL31T-N1,28928
NSE,,1003SCL31P,NSE,1003SCL31P-N1,28929
NSE,,CONSUMER,NSE,CONSUMER-EQ,28969
NSE,,364D010126,NSE,364D010126-TB,28991
NSE,,715UP37,NSE,715UP37-SG,29007
NSE,,950ISF26A,NSE,950ISF26A-N0,29017
NSE,,364D080126,NSE,364D080126-TB,29046
NSE,,711TN55,NSE,711TN55-SG,29072
NSE,,DELTIC,NSE,DELTIC-SM,29092
NSE,,722KA36,NSE,722KA36-SG,29114
NSE,,RIIL,NSE,RIIL-EQ,2912
NSE,,723PN37,NSE,723PN37-SG,29115
NSE,,722BR35,NSE,722BR35-SG,29132
NSE,,770SUNF28,NSE,770SUNF28-N0,29169
NSE,,684UK31,NSE,684UK31-SG,2919
NSE,,715BR37,NSE,715BR37-SG,29235
NSE,,714BR45,NSE,714BR45-SG,29236
NSE,,875TVSH30,NSE,875TVSH30-N0,29245
NSE,,683WB31,NSE,683WB31-SG,2925
NSE,,703OR31,NSE,703OR31-SG,29278
NSE,,712BR37,NSE,712BR37-SG,29282
NSE,,714HR38A,NSE,714HR38A-SG,29283
NSE,,711BR45,NSE,711BR45-SG,29293
NSE,,711AS45,NSE,711AS45-SG,29294
NSE,,734IRFC28,NSE,734IRFC28-N4,29323
NSE,,710TS50,NSE,710TS50-SG,29299
NSE,,686PY34,NSE,686PY34-SG,2943
NSE,,888REC29,NSE,888REC29-NF,2947
NSE,,0NHIT35,NSE,0NHIT35-N0,29425
NSE,,718KL50,NSE,718KL50-SG,29523
NSE,,724PFCL35,NSE,724PFCL35-N0,29537
NSE,,714CG33,NSE,714CG33-SG,29567
NSE,,NIF100BEES,NSE,NIF100BEES-EQ,29577
NSE,,718TN55A,NSE,718TN55A-SG,29579
NSE,,NATCAPSUQ,NSE,NATCAPSUQ-EQ,29583
NSE,,756IIFCL28,NSE,756IIFCL28-N0,29631
NSE,,714PY31A,NSE,714PY31A-SG,29707
NSE,,715PY39A,NSE,715PY39A-SG,29710
NSE,,HDAIF1BDDR,NSE,HDAIF1BDDR-MF,29732
NSE,,719OR35,NSE,719OR35-SG,29919
NSE,,72KA37,NSE,72KA37-SG,29927
NSE,,722HR38A,NSE,722HR38A-SG,29928
NSE,,718MH39,NSE,718MH39-SG,29930
NSE,,72RJ42,NSE,72RJ42-SG,29938
NSE,,706GJ30,NSE,706GJ30-SG,29995
NSE,,72UP40,NSE,72UP40-SG,29936
NSE,,72TN55,NSE,72TN55-SG,29941
NSE,,721TN32,NSE,721TN32-SG,29999
NSE,,726HR39,NSE,726HR39-SG,30014
NSE,,ATULAUTO,NSE,ATULAUTO-EQ,30023
NSE,,809CANF27,NSE,809CANF27-N0,30045
NSE,,960SFL35,NSE,960SFL35-N0,30061
NSE,,726HP35,NSE,726HP35-SG,30084
NSE,,722MP42,NSE,722MP42-SG,30086
NSE,,ABFRL,NSE,ABFRL-EQ,30108
NSE,,SAMMAANCAP,NSE,SAMMAANCAP-EQ,30125
NSE,,775PFCL26A,NSE,775PFCL26A-N0,30142
NSE,,718MZ40,NSE,718MZ40-SG,30163
NSE,,717OR40,NSE,717OR40-SG,30164
NSE,,718KL50A,NSE,718KL50A-SG,30172
NSE,,704TN30B,NSE,704TN30B-SG,30178
NSE,,793NIIF32,NSE,793NIIF32-N0,30200
NSE,,980SCL35,NSE,980SCL35-N1,30206
NSE,,SCL19325,NSE,SCL19325-N1,30218
NSE,,SCL19325A,NSE,SCL19325A-N1,30210
NSE,,1015SCL30,NSE,1015SCL30-N1,30236
NSE,,NIF100IETF,NSE,NIF100IETF-EQ,30392
NSE,,702AS30A,NSE,702AS30A-SG,30417
NSE,,71SK35,NSE,71SK35-SG,30435
NSE,,71AS45,NSE,71AS45-SG,30447
NSE,,RAPIDFLEET,NSE,RAPIDFLEET-SM,30460
NSE,,69UP30,NSE,69UP30-SG,307
NSE,,BAJAJHLDNG,NSE,BAJAJHLDNG-EQ,305
NSE,,618GJ26,NSE,618GJ26-SG,3058
NSE,,682JH34,NSE,682JH34-SG,3082
NSE,,699WB36,NSE,699WB36-SG,3089
NSE,,TRANSWORLD,NSE,TRANSWORLD-EQ,3129
NSE,,HONDAPOWER,NSE,HONDAPOWER-EQ,3138
NSE,,862REC33,NSE,862REC33-NA,30992
NSE,,830NHAI27,NSE,830NHAI27-N2,31040
NSE,,BORORENEW,NSE,BORORENEW-EQ,3149
NSE,,SFMP42GD,NSE,SFMP42GD-MF,3163
NSE,,SFMP42GR,NSE,SFMP42GR-MF,3166
NSE,,682ML31,NSE,682ML31-SG,3238
NSE,,ANGELONE,NSE,ANGELONE-EQ,324
NSE,,ISGEC,NSE,ISGEC-EQ,3329
NSE,,SFMP43GD,NSE,SFMP43GD-MF,3358
NSE,,SWARAJENG,NSE,SWARAJENG-EQ,3384
NSE,,69JK33,NSE,69JK33-SG,3392
NSE,,745IGT26,NSE,745IGT26-NC,3422
NSE,,769IGT28,NSE,769IGT28-NH,3451
NSE,,TFCILTD,NSE,TFCILTD-EQ,3466
NSE,,PGINVIT,NSE,PGINVIT-IV,3494
NSE,,679HR31,NSE,679HR31-SG,3517
NSE,,699TN41,NSE,699TN41-SG,3645
NSE,,VINDHYATEL,NSE,VINDHYATEL-EQ,3694
NSE,,704JK36,NSE,704JK36-SG,3697
NSE,,VIPIND,NSE,VIPIND-EQ,3703
NSE,,686MH32,NSE,686MH32-SG,3707
NSE,,685NL31A,NSE,685NL31A-SG,3710
NSE,,684RJ31,NSE,684RJ31-SG,3713
NSE,,703TN46,NSE,703TN46-SG,3719
NSE,,665WB28,NSE,665WB28-SG,3726
NSE,,ANMOL,NSE,ANMOL-EQ,3727
NSE,,BEML,NSE,BEML-EQ,395
NSE,,704TS51,NSE,704TS51-SG,3767
NSE,,ZUARIIND,NSE,ZUARIIND-EQ,3827
NSE,,AEGISLOG,NSE,AEGISLOG-EQ,40
NSE,,TNPL,NSE,TNPL-EQ,3980
NSE,,GREENPLY,NSE,GREENPLY-EQ,3987
NSE,,AMBANIORGO,NSE,AMBANIORGO-SM,4083
NSE,,687AP38,NSE,687AP38-SG,41
NSE,,KHADIM,NSE,KHADIM-EQ,425
NSE,,681MH28,NSE,681MH28-SG,427
NSE,,GS090326C,NSE,GS090326C-GS,4364
NSE,,GS100426C,NSE,GS100426C-GS,4381
NSE,,GS120626C,NSE,GS120626C-GS,4389
NSE,,SIGIND,NSE,SIGIND-BE,4517
NSE,,708KA34,NSE,708KA34-SG,468
NSE,,684RJ31A,NSE,684RJ31A-SG,4571
NSE,,681KL31,NSE,681KL31-SG,4581
NSE,,KOTHARIPET,NSE,KOTHARIPET-EQ,4594
NSE,,682CG28,NSE,682CG28-SG,4984
NSE,,WALPAR,NSE,WALPAR-SM,5013
NSE,,699GA31A,NSE,699GA31A-SG,5027
NSE,,724TS51,NSE,724TS51-SG,5045
NSE,,GRINFRA,NSE,GRINFRA-EQ,5054
NSE,,717TS41,NSE,717TS41-SG,5090
NSE,,ABSLFTTJRG,NSE,ABSLFTTJRG-MF,5106
NSE,,FMCGIETF,NSE,FMCGIETF-EQ,5306
NSE,,EXXARO,NSE,EXXARO-BE,5353
NSE,,643MH27,NSE,643MH27-SG,5414
NSE,,697TN31B,NSE,697TN31B-SG,5417
NSE,,DUGLOBAL,NSE,DUGLOBAL-SM,5457
NSE,,638MH27,NSE,638MH27-SG,5467
NSE,,699WB31,NSE,699WB31-SG,5470
NSE,,698UP31,NSE,698UP31-SG,5473
NSE,,628GJ27,NSE,628GJ27-SG,5524
NSE,,702AP41,NSE,702AP41-SG,5569
NSE,,ONWARDTEC,NSE,ONWARDTEC-BE,5647
NSE,,ASTRAZEN,NSE,ASTRAZEN-EQ,5610
NSE,,PAR,NSE,PAR-BE,5637
NSE,,CANFINHOME,NSE,CANFINHOME-EQ,583
NSE,,CUB,NSE,CUB-EQ,5701
NSE,,AXISCETF,NSE,AXISCETF-EQ,5732
NSE,,MASPTOP50,NSE,MASPTOP50-EQ,5782
NSE,,925SCL26,NSE,925SCL26-NR,5850
NSE,,889SCL26,NSE,889SCL26-NS,5855
NSE,,850SCL25A,NSE,850SCL25A-NW,5863
NSE,,669PN30,NSE,669PN30-SG,590
NSE,,623RJ27,NSE,623RJ27-SG,5877
NSE,,694AP41,NSE,694AP41-SG,5897
NSE,,UWCSL,NSE,UWCSL-SM,5945
NSE,,663MH30,NSE,663MH30-SG,596
NSE,,688KA31,NSE,688KA31-SG,5986
NSE,,LICNETFGSC,NSE,LICNETFGSC-EQ,6062
NSE,,70NL31,NSE,70NL31-SG,6103
NSE,,662UK30,NSE,662UK30-SG,617
NSE,,699WB35,NSE,699WB35-SG,620
NSE,,DIGJAMLMTD,NSE,DIGJAMLMTD-BE,6136
NSE,,BHAGCHEM,NSE,BHAGCHEM-EQ,6164
NSE,,694TS50A,NSE,694TS50A-SG,630
NSE,,IGARASHI,NSE,IGARASHI-EQ,634
NSE,,695BR30,NSE,695BR30-SG,6318
NSE,,KRITI,NSE,KRITI-BE,6420
NSE,,SHUBHLAXMI,NSE,SHUBHLAXMI-SM,6451
NSE,,IRIS,NSE,IRIS-BE,6501
NSE,,70AP38A,NSE,70AP38A-SG,6563
NSE,,70AP39B,NSE,70AP39B-SG,6564
NSE,,SIGACHI,NSE,SIGACHI-EQ,6663
NSE,,FOODSIN,NSE,FOODSIN-BE,6691
NSE,,698WB37,NSE,698WB37-SG,6749
NSE,,DHRUV,NSE,DHRUV-BE,6860
NSE,,686HP30,NSE,686HP30-SG,6878
NSE,,662PY28,NSE,662PY28-SG,6895
NSE,,ASIANENE,NSE,ASIANENE-EQ,7030
NSE,,683KA31A,NSE,683KA31A-SG,7045
NSE,,MAHKTECH,NSE,MAHKTECH-EQ,7074
NSE,,824GS2033,NSE,824GS2033-GS,7106
NSE,,788GS2030,NSE,788GS2030-GS,7122
NSE,,ZODIAC,NSE,ZODIAC-BE,7138
NSE,,ANANDRATHI,NSE,ANANDRATHI-EQ,7145
NSE,,METROBRAND,NSE,METROBRAND-EQ,7242
NSE,,JTLIND,NSE,JTLIND-EQ,7287
NSE,,698GA31,NSE,698GA31-SG,7296
NSE,,ABSLNN50ET,NSE,ABSLNN50ET-EQ,7339
NSE,,687AP35,NSE,687AP35-SG,746
NSE,,703AS31,NSE,703AS31-SG,7512
NSE,,714AP35,NSE,714AP35-SG,7540
NSE,,714JK36,NSE,714JK36-SG,7543
NSE,,364D100426,NSE,364D100426-TB,755860
NSE,,79413ABC28,NSE,79413ABC28-N8,755947
NSE,,801ABCL28,NSE,801ABCL28-NC,755951
NSE,,812ABCL28,NSE,812ABCL28-NG,755955
NSE,,831ABCL34,NSE,831ABCL34-NK,755959
NSE,,1025UCL27A,NSE,1025UCL27A-NG,756002
NSE,,759LTFL28,NSE,759LTFL28-N0,756025
NSE,,815ANN31,NSE,815ANN31-N0,756031
NSE,,18PVL29,NSE,18PVL29-N0,756035
NSE,,665HP32,NSE,665HP32-SG,756100
NSE,,IIFL210425,NSE,IIFL210425-NW,756140
NSE,,HCC,NSE,HCC-BE,7563
NSE,,995CCSP27,NSE,995CCSP27-N0,756333
NSE,,709TS58,NSE,709TS58-SG,756790
NSE,,364D180626,NSE,364D180626-TB,756801
NSE,,FUSIONPP,NSE,FUSIONPP-E1,756833
NSE,,68TS57,NSE,68TS57-SG,756862
NSE,,677MP37,NSE,677MP37-SG,756864
NSE,,677MP39,NSE,677MP39-SG,756865
NSE,,ARUNAYA,NSE,ARUNAYA-ST,756899
NSE,,686NHPCL36,NSE,686NHPCL36-N0,756903
NSE,,688PN45,NSE,688PN45-SG,756914
NSE,,686NHPCL39,NSE,686NHPCL39-N0,756921
NSE,,915PFL27,NSE,915PFL27-N0,756954
NSE,,VGINFOTECH,NSE,VGINFOTECH-SM,757060
NSE,,930APMD27,NSE,930APMD27-N0,757178
NSE,,364D110626,NSE,364D110626-TB,757448
NSE,,692TS44,NSE,692TS44-SG,757391
NSE,,MOPSE,NSE,MOPSE-EQ,757431
NSE,,MOTOUR,NSE,MOTOUR-EQ,757443
NSE,,865SCL27,NSE,865SCL27-N4,757460
NSE,,NRVANDANA,NSE,NRVANDANA-SM,757489
NSE,,698MH37,NSE,698MH37-SG,757547
NSE,,709RJ43,NSE,709RJ43-SG,757553
NSE,,674UK35A,NSE,674UK35A-SG,757561
NSE,,730NIIF28,NSE,730NIIF28-N0,757567
NSE,,730SICC28A,NSE,730SICC28A-N0,757595
NSE,,715MP43A,NSE,715MP43A-SG,757653
NSE,,364D090726,NSE,364D090726-TB,757673
NSE,,115VCCL27,NSE,115VCCL27-N0,757719
NSE,,614TN28,NSE,614TN28-SG,757728
NSE,,680AP35,NSE,680AP35-SG,757732
NSE,,715HR40,NSE,715HR40-SG,757752
NSE,,750TCSL28,NSE,750TCSL28-N0,757759
NSE,,111ESFB31,NSE,111ESFB31-N0,757892
NSE,,707WB37,NSE,707WB37-SG,757926
NSE,,686UP33,NSE,686UP33-SG,757932
NSE,,724MP45,NSE,724MP45-SG,758122
NSE,,920SCL28,NSE,920SCL28-N0,758139
NSE,,758ABHFL35,NSE,758ABHFL35-N0,758141
NSE,,CUDML,NSE,CUDML-SM,758129
NSE,,NIKITA,NSE,NIKITA-SM,758178
NSE,,722MP48,NSE,722MP48-SG,758187
NSE,,627TN29,NSE,627TN29-SG,758200
NSE,,799HFL27,NSE,799HFL27-N0,758212
NSE,,BHADORA,NSE,BHADORA-SM,758225
NSE,,GROWWLOVOL,NSE,GROWWLOVOL-EQ,758300
NSE,,635LT28,NSE,635LT28-N0,758336
NSE,,MEDISTEP,NSE,MEDISTEP-SM,758423
NSE,,AMCL,NSE,AMCL-SM,758427
NSE,,CONNPLEX,NSE,CONNPLEX-SM,758453
NSE,,698PGCIL35,NSE,698PGCIL35-N0,758494
NSE,,695OR31,NSE,695OR31-SG,758578
NSE,,712UP33,NSE,712UP33-SG,758583
NSE,,749KL56,NSE,749KL56-SG,758586
NSE,,921ISFL25,NSE,921ISFL25-N0,20762
NSE,,364D200826,NSE,364D200826-TB,758589
NSE,,ETL,NSE,ETL-SM,758591
NSE,,685RJ31,NSE,685RJ31-SG,2079
NSE,,688UP31,NSE,688UP31-SG,2080
NSE,,960ISFL25,NSE,960ISFL25-N1,20767
NSE,,SUMEETINDS,NSE,SUMEETINDS-BE,20794
NSE,,779SIDBI27,NSE,779SIDBI27-N0,20843
NSE,,717KA30,NSE,717KA30-SG,20918
NSE,,758GJ32,NSE,758GJ32-SG,20927
NSE,,766TN33,NSE,766TN33-SG,20928
NSE,,767GA33A,NSE,767GA33A-SG,20937
NSE,,NMFINQRAG1,NSE,NMFINQRAG1-MF,210
NSE,,767UP33,NSE,767UP33-SG,20938
NSE,,772JK43,NSE,772JK43-SG,20947
NSE,,798AP31,NSE,798AP31-SG,20961
NSE,,SCLZC26F,NSE,SCLZC26F-Y9,21003
NSE,,FMNL,NSE,FMNL-EQ,21017
NSE,,980SCL33B,NSE,980SCL33B-YL,21044
NSE,,STOVEKRAFT,NSE,STOVEKRAFT-EQ,2107
NSE,,747GJ28,NSE,747GJ28-SG,21152
NSE,,ASHOKLEY,NSE,ASHOKLEY-EQ,212
NSE,,774AP36A,NSE,774AP36A-SG,21164
NSE,,779PN38,NSE,779PN38-SG,21166
NSE,,KCEIL,NSE,KCEIL-SM,21173
NSE,,619AS26,NSE,619AS26-SG,2123
NSE,,AUBANK,NSE,AUBANK-EQ,21238
NSE,,TRANSWIND,NSE,TRANSWIND-SM,21260
NSE,,772TN34,NSE,772TN34-SG,21269
NSE,,702BR30,NSE,702BR30-SG,21375
NSE,,66GA30,NSE,66GA30-SG,21389
NSE,,MOM100,NSE,MOM100-EQ,21423
NSE,,UTINEXT50,NSE,UTINEXT50-EQ,21478
NSE,,768AS31,NSE,768AS31-SG,21496
NSE,,SMSLIFE,NSE,SMSLIFE-EQ,21551
NSE,,665PN50,NSE,665PN50-SG,21716
NSE,,764HP39,NSE,764HP39-SG,21512
NSE,,763GJ33,NSE,763GJ33-SG,21856
